sample_id,T_REC_dt,HARPNUM,year,official_label_48h_final,has_sharp_row,HARPNUM_int,sharp_history_count_6h,has_min_sharp_history_6h,expected_steps_6h,sharp_history_count_12h,has_min_sharp_history_12h,expected_steps_12h,sharp_history_count_24h,has_min_sharp_history_24h,expected_steps_24h,sharp_history_count_48h,has_min_sharp_history_48h,expected_steps_48h
20160815_1500_HARP6699_NOAA12573,2016-08-15 15:00:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160815_1512_HARP6703_NOAA12576,2016-08-15 15:12:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160815_1636_HARP6699_NOAA12573,2016-08-15 16:36:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160815_1648_HARP6703_NOAA12576,2016-08-15 16:48:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160815_1812_HARP6699_NOAA12573,2016-08-15 18:12:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160815_1824_HARP6703_NOAA12576,2016-08-15 18:24:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160815_1948_HARP6699_NOAA12573,2016-08-15 19:48:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160815_2000_HARP6703_NOAA12576,2016-08-15 20:00:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160815_2124_HARP6699_NOAA12573,2016-08-15 21:24:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160815_2136_HARP6703_NOAA12576,2016-08-15 21:36:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160815_2300_HARP6699_NOAA12573,2016-08-15 23:00:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160815_2312_HARP6703_NOAA12576,2016-08-15 23:12:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160816_0036_HARP6699_NOAA12573,2016-08-16 00:36:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,30,False,31
20160816_0048_HARP6703_NOAA12576,2016-08-16 00:48:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,30,False,31
20160816_0212_HARP6699_NOAA12573,2016-08-16 02:12:00,6699,2016,0,True,6699,4,True,4,8,True,8,16,True,16,31,True,31
20160816_0224_HARP6703_NOAA12576,2016-08-16 02:24:00,6703,2016,0,True,6703,4,True,4,8,True,8,16,True,16,31,True,31
20160816_1736_HARP6703_NOAA12576,2016-08-16 17:36:00,6703,2016,0,True,6703,1,False,4,1,False,8,7,False,16,22,False,31
20160816_1912_HARP6703_NOAA12576,2016-08-16 19:12:00,6703,2016,0,True,6703,2,False,4,2,False,8,7,False,16,22,False,31
20160816_2048_HARP6703_NOAA12576,2016-08-16 20:48:00,6703,2016,0,True,6703,3,False,4,3,False,8,7,False,16,22,False,31
20160816_2236_HARP6703_NOAA12576,2016-08-16 22:36:00,6703,2016,0,True,6703,4,True,4,4,False,8,7,False,16,22,False,31
20160817_0012_HARP6703_NOAA12576,2016-08-17 00:12:00,6703,2016,0,True,6703,4,True,4,5,False,8,7,False,16,22,False,31
20160817_0148_HARP6703_NOAA12576,2016-08-17 01:48:00,6703,2016,0,True,6703,4,True,4,6,False,8,7,False,16,22,False,31
20160817_0324_HARP6703_NOAA12576,2016-08-17 03:24:00,6703,2016,0,True,6703,4,True,4,7,False,8,7,False,16,22,False,31
20160817_0500_HARP6703_NOAA12576,2016-08-17 05:00:00,6703,2016,0,True,6703,4,True,4,8,True,8,8,False,16,22,False,31
20160817_0636_HARP6703_NOAA12576,2016-08-17 06:36:00,6703,2016,0,True,6703,4,True,4,8,True,8,9,False,16,22,False,31
20160817_0812_HARP6703_NOAA12576,2016-08-17 08:12:00,6703,2016,0,True,6703,4,True,4,8,True,8,10,False,16,22,False,31
20160818_1336_HARP6711_NOAA12578,2016-08-18 13:36:00,6711,2016,0,True,6711,1,False,4,1,False,8,1,False,16,1,False,31
20160818_1512_HARP6711_NOAA12578,2016-08-18 15:12:00,6711,2016,0,True,6711,2,False,4,2,False,8,2,False,16,2,False,31
20160818_1648_HARP6711_NOAA12578,2016-08-18 16:48:00,6711,2016,0,True,6711,3,False,4,3,False,8,3,False,16,3,False,31
20160818_1848_HARP6711_NOAA12578,2016-08-18 18:48:00,6711,2016,0,True,6711,4,True,4,4,False,8,4,False,16,4,False,31
20160818_2024_HARP6711_NOAA12578,2016-08-18 20:24:00,6711,2016,0,True,6711,4,True,4,5,False,8,5,False,16,5,False,31
20160818_2200_HARP6711_NOAA12578,2016-08-18 22:00:00,6711,2016,0,True,6711,4,True,4,6,False,8,6,False,16,6,False,31
20160818_2336_HARP6711_NOAA12578,2016-08-18 23:36:00,6711,2016,0,True,6711,4,True,4,7,False,8,7,False,16,7,False,31
20160819_0112_HARP6711_NOAA12578,2016-08-19 01:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,8,False,16,8,False,31
20160819_0248_HARP6711_NOAA12578,2016-08-19 02:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,9,False,16,9,False,31
20160819_0424_HARP6711_NOAA12578,2016-08-19 04:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,10,False,16,10,False,31
20160819_0600_HARP6711_NOAA12578,2016-08-19 06:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,11,False,16,11,False,31
20160819_0736_HARP6711_NOAA12578,2016-08-19 07:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,12,False,16,12,False,31
20160819_0912_HARP6711_NOAA12578,2016-08-19 09:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,13,False,16,13,False,31
20160819_1048_HARP6711_NOAA12578,2016-08-19 10:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,14,False,31
20160819_1224_HARP6711_NOAA12578,2016-08-19 12:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,15,False,31
20160819_1400_HARP6711_NOAA12578,2016-08-19 14:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,16,False,31
20160819_1536_HARP6711_NOAA12578,2016-08-19 15:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,17,False,31
20160819_1712_HARP6711_NOAA12578,2016-08-19 17:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,18,False,31
20160819_1848_HARP6711_NOAA12578,2016-08-19 18:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,19,False,31
20160819_2024_HARP6711_NOAA12578,2016-08-19 20:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,20,False,31
20160819_2200_HARP6711_NOAA12578,2016-08-19 22:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,21,False,31
20160819_2336_HARP6711_NOAA12578,2016-08-19 23:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,22,False,31
20160820_0112_HARP6711_NOAA12578,2016-08-20 01:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,23,False,31
20160820_0248_HARP6711_NOAA12578,2016-08-20 02:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,24,False,31
20160820_0424_HARP6711_NOAA12578,2016-08-20 04:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,25,False,31
20160820_0600_HARP6711_NOAA12578,2016-08-20 06:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,16,True,16,26,False,31
20160820_0812_HARP6711_NOAA12578,2016-08-20 08:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,27,False,31
20160820_0948_HARP6711_NOAA12578,2016-08-20 09:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,28,False,31
20160820_1124_HARP6711_NOAA12578,2016-08-20 11:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,29,False,31
20160820_1300_HARP6711_NOAA12578,2016-08-20 13:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160820_1436_HARP6711_NOAA12578,2016-08-20 14:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160820_1612_HARP6711_NOAA12578,2016-08-20 16:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160820_1748_HARP6711_NOAA12578,2016-08-20 17:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160820_1924_HARP6711_NOAA12578,2016-08-20 19:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160820_2100_HARP6711_NOAA12578,2016-08-20 21:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160820_2236_HARP6711_NOAA12578,2016-08-20 22:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160821_0012_HARP6711_NOAA12578,2016-08-21 00:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160821_0148_HARP6711_NOAA12578,2016-08-21 01:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160821_0324_HARP6711_NOAA12578,2016-08-21 03:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160821_0500_HARP6711_NOAA12578,2016-08-21 05:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160821_0636_HARP6711_NOAA12578,2016-08-21 06:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,15,False,16,30,False,31
20160821_1012_HARP6711_NOAA12578,2016-08-21 10:12:00,6711,2016,0,True,6711,3,False,4,7,False,8,14,False,16,29,False,31
20160821_1148_HARP6711_NOAA12578,2016-08-21 11:48:00,6711,2016,0,True,6711,3,False,4,7,False,8,14,False,16,29,False,31
20160821_1324_HARP6711_NOAA12578,2016-08-21 13:24:00,6711,2016,0,True,6711,3,False,4,7,False,8,14,False,16,29,False,31
20160821_1500_HARP6711_NOAA12578,2016-08-21 15:00:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,29,False,31
20160821_1636_HARP6711_NOAA12578,2016-08-21 16:36:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,29,False,31
20160821_1812_HARP6711_NOAA12578,2016-08-21 18:12:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,29,False,31
20160821_1948_HARP6711_NOAA12578,2016-08-21 19:48:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,29,False,31
20160821_2124_HARP6711_NOAA12578,2016-08-21 21:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,29,False,31
20160821_2300_HARP6711_NOAA12578,2016-08-21 23:00:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,29,False,31
20160822_0036_HARP6711_NOAA12578,2016-08-22 00:36:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,29,False,31
20160822_0212_HARP6711_NOAA12578,2016-08-22 02:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,29,False,31
20160822_0324_HARP6716_NOAA12579,2016-08-22 03:24:00,6716,2016,0,True,6716,1,False,4,1,False,8,1,False,16,1,False,31
20160822_0348_HARP6711_NOAA12578,2016-08-22 03:48:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,29,False,31
20160822_0500_HARP6716_NOAA12579,2016-08-22 05:00:00,6716,2016,0,True,6716,2,False,4,2,False,8,2,False,16,2,False,31
20160822_0524_HARP6711_NOAA12578,2016-08-22 05:24:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,29,False,31
20160822_0636_HARP6716_NOAA12579,2016-08-22 06:36:00,6716,2016,0,True,6716,3,False,4,3,False,8,3,False,16,3,False,31
20160822_0900_HARP6711_NOAA12578,2016-08-22 09:00:00,6711,2016,0,True,6711,3,False,4,7,False,8,14,False,16,28,False,31
20160822_1012_HARP6716_NOAA12579,2016-08-22 10:12:00,6716,2016,0,True,6716,3,False,4,4,False,8,4,False,16,4,False,31
20160822_1036_HARP6711_NOAA12578,2016-08-22 10:36:00,6711,2016,0,True,6711,3,False,4,7,False,8,14,False,16,28,False,31
20160822_1148_HARP6716_NOAA12579,2016-08-22 11:48:00,6716,2016,0,True,6716,3,False,4,5,False,8,5,False,16,5,False,31
20160822_1212_HARP6711_NOAA12578,2016-08-22 12:12:00,6711,2016,0,True,6711,3,False,4,7,False,8,14,False,16,28,False,31
20160822_1324_HARP6716_NOAA12579,2016-08-22 13:24:00,6716,2016,0,True,6716,3,False,4,6,False,8,6,False,16,6,False,31
20160822_1348_HARP6711_NOAA12578,2016-08-22 13:48:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,28,False,31
20160822_1500_HARP6716_NOAA12579,2016-08-22 15:00:00,6716,2016,0,True,6716,4,True,4,7,False,8,7,False,16,7,False,31
20160822_1524_HARP6711_NOAA12578,2016-08-22 15:24:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,28,False,31
20160822_1636_HARP6716_NOAA12579,2016-08-22 16:36:00,6716,2016,0,True,6716,4,True,4,7,False,8,8,False,16,8,False,31
20160822_1700_HARP6711_NOAA12578,2016-08-22 17:00:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,28,False,31
20160822_1812_HARP6716_NOAA12579,2016-08-22 18:12:00,6716,2016,0,True,6716,4,True,4,7,False,8,9,False,16,9,False,31
20160822_1836_HARP6711_NOAA12578,2016-08-22 18:36:00,6711,2016,0,True,6711,4,True,4,7,False,8,14,False,16,28,False,31
20160822_1948_HARP6716_NOAA12579,2016-08-22 19:48:00,6716,2016,0,True,6716,4,True,4,7,False,8,10,False,16,10,False,31
20160822_2012_HARP6711_NOAA12578,2016-08-22 20:12:00,6711,2016,0,True,6711,4,True,4,8,True,8,14,False,16,28,False,31
20160822_2124_HARP6716_NOAA12579,2016-08-22 21:24:00,6716,2016,0,True,6716,4,True,4,8,True,8,11,False,16,11,False,31
20160822_2300_HARP6716_NOAA12579,2016-08-22 23:00:00,6716,2016,0,True,6716,4,True,4,8,True,8,12,False,16,12,False,31
20160823_0036_HARP6716_NOAA12579,2016-08-23 00:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,13,False,16,13,False,31
20160823_0212_HARP6716_NOAA12579,2016-08-23 02:12:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,14,False,31
20160823_0348_HARP6716_NOAA12579,2016-08-23 03:48:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,15,False,31
20160823_0524_HARP6716_NOAA12579,2016-08-23 05:24:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,16,False,31
20160823_0924_HARP6716_NOAA12579,2016-08-23 09:24:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,17,False,31
20160823_1100_HARP6716_NOAA12579,2016-08-23 11:00:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,18,False,31
20160823_1236_HARP6716_NOAA12579,2016-08-23 12:36:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,19,False,31
20160823_1412_HARP6716_NOAA12579,2016-08-23 14:12:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,20,False,31
20160823_1548_HARP6716_NOAA12579,2016-08-23 15:48:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,21,False,31
20160823_1724_HARP6716_NOAA12579,2016-08-23 17:24:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,22,False,31
20160823_1900_HARP6716_NOAA12579,2016-08-23 19:00:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,23,False,31
20160823_2036_HARP6716_NOAA12579,2016-08-23 20:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,24,False,31
20160823_2212_HARP6716_NOAA12579,2016-08-23 22:12:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,25,False,31
20160823_2348_HARP6716_NOAA12579,2016-08-23 23:48:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,26,False,31
20160824_0124_HARP6716_NOAA12579,2016-08-24 01:24:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160824_0300_HARP6716_NOAA12579,2016-08-24 03:00:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,28,False,31
20160824_0436_HARP6716_NOAA12579,2016-08-24 04:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,28,False,31
20160824_0612_HARP6716_NOAA12579,2016-08-24 06:12:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,28,False,31
20160824_1012_HARP6716_NOAA12579,2016-08-24 10:12:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,28,False,31
20160824_1148_HARP6716_NOAA12579,2016-08-24 11:48:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,28,False,31
20160824_1324_HARP6716_NOAA12579,2016-08-24 13:24:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,28,False,31
20160824_1500_HARP6716_NOAA12579,2016-08-24 15:00:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,28,False,31
20160824_1636_HARP6716_NOAA12579,2016-08-24 16:36:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,28,False,31
20160824_1812_HARP6716_NOAA12579,2016-08-24 18:12:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,28,False,31
20160824_2012_HARP6716_NOAA12579,2016-08-24 20:12:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,27,False,31
20160824_2148_HARP6716_NOAA12579,2016-08-24 21:48:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160824_2324_HARP6716_NOAA12579,2016-08-24 23:24:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160825_0100_HARP6716_NOAA12579,2016-08-25 01:00:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160825_0236_HARP6716_NOAA12579,2016-08-25 02:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160825_0412_HARP6716_NOAA12579,2016-08-25 04:12:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160825_0548_HARP6716_NOAA12579,2016-08-25 05:48:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160825_0948_HARP6716_NOAA12579,2016-08-25 09:48:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,27,False,31
20160825_1124_HARP6716_NOAA12579,2016-08-25 11:24:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,27,False,31
20160825_1300_HARP6716_NOAA12579,2016-08-25 13:00:00,6716,2016,0,True,6716,3,False,4,7,False,8,14,False,16,27,False,31
20160825_1436_HARP6716_NOAA12579,2016-08-25 14:36:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,27,False,31
20160825_1648_HARP6716_NOAA12579,2016-08-25 16:48:00,6716,2016,0,True,6716,4,True,4,6,False,8,13,False,16,27,False,31
20160825_1824_HARP6716_NOAA12579,2016-08-25 18:24:00,6716,2016,0,True,6716,4,True,4,6,False,8,13,False,16,27,False,31
20160825_2000_HARP6715_NOAA12580,2016-08-25 20:00:00,6715,2016,0,True,6715,1,False,4,1,False,8,1,False,16,1,False,31
20160825_2000_HARP6716_NOAA12579,2016-08-25 20:00:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,27,False,31
20160825_2136_HARP6715_NOAA12580,2016-08-25 21:36:00,6715,2016,0,True,6715,2,False,4,2,False,8,2,False,16,2,False,31
20160825_2136_HARP6716_NOAA12579,2016-08-25 21:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160825_2312_HARP6715_NOAA12580,2016-08-25 23:12:00,6715,2016,0,True,6715,3,False,4,3,False,8,3,False,16,3,False,31
20160825_2312_HARP6716_NOAA12579,2016-08-25 23:12:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_0048_HARP6715_NOAA12580,2016-08-26 00:48:00,6715,2016,0,True,6715,4,True,4,4,False,8,4,False,16,4,False,31
20160826_0048_HARP6716_NOAA12579,2016-08-26 00:48:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_0224_HARP6715_NOAA12580,2016-08-26 02:24:00,6715,2016,0,True,6715,4,True,4,5,False,8,5,False,16,5,False,31
20160826_0224_HARP6716_NOAA12579,2016-08-26 02:24:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_0400_HARP6715_NOAA12580,2016-08-26 04:00:00,6715,2016,0,True,6715,4,True,4,6,False,8,6,False,16,6,False,31
20160826_0400_HARP6716_NOAA12579,2016-08-26 04:00:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_0536_HARP6715_NOAA12580,2016-08-26 05:36:00,6715,2016,0,True,6715,4,True,4,7,False,8,7,False,16,7,False,31
20160826_0536_HARP6716_NOAA12579,2016-08-26 05:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_0948_HARP6715_NOAA12580,2016-08-26 09:48:00,6715,2016,0,True,6715,3,False,4,6,False,8,8,False,16,8,False,31
20160826_0948_HARP6716_NOAA12579,2016-08-26 09:48:00,6716,2016,0,True,6716,3,False,4,6,False,8,14,False,16,27,False,31
20160826_1124_HARP6715_NOAA12580,2016-08-26 11:24:00,6715,2016,0,True,6715,3,False,4,6,False,8,9,False,16,9,False,31
20160826_1124_HARP6716_NOAA12579,2016-08-26 11:24:00,6716,2016,0,True,6716,3,False,4,6,False,8,14,False,16,27,False,31
20160826_1148_HARP6722_NOAA12581,2016-08-26 11:48:00,6722,2016,0,True,6722,1,False,4,1,False,8,1,False,16,1,False,31
20160826_1300_HARP6715_NOAA12580,2016-08-26 13:00:00,6715,2016,0,True,6715,3,False,4,6,False,8,10,False,16,10,False,31
20160826_1300_HARP6716_NOAA12579,2016-08-26 13:00:00,6716,2016,0,True,6716,3,False,4,6,False,8,14,False,16,27,False,31
20160826_1324_HARP6722_NOAA12581,2016-08-26 13:24:00,6722,2016,0,True,6722,2,False,4,2,False,8,2,False,16,2,False,31
20160826_1436_HARP6715_NOAA12580,2016-08-26 14:36:00,6715,2016,0,True,6715,4,True,4,6,False,8,11,False,16,11,False,31
20160826_1436_HARP6716_NOAA12579,2016-08-26 14:36:00,6716,2016,0,True,6716,4,True,4,6,False,8,14,False,16,27,False,31
20160826_1500_HARP6722_NOAA12581,2016-08-26 15:00:00,6722,2016,0,True,6722,3,False,4,3,False,8,3,False,16,3,False,31
20160826_1612_HARP6715_NOAA12580,2016-08-26 16:12:00,6715,2016,0,True,6715,4,True,4,6,False,8,12,False,16,12,False,31
20160826_1612_HARP6716_NOAA12579,2016-08-26 16:12:00,6716,2016,0,True,6716,4,True,4,6,False,8,14,False,16,27,False,31
20160826_1636_HARP6722_NOAA12581,2016-08-26 16:36:00,6722,2016,0,True,6722,4,True,4,4,False,8,4,False,16,4,False,31
20160826_1748_HARP6715_NOAA12580,2016-08-26 17:48:00,6715,2016,0,True,6715,4,True,4,6,False,8,13,False,16,13,False,31
20160826_1748_HARP6716_NOAA12579,2016-08-26 17:48:00,6716,2016,0,True,6716,4,True,4,6,False,8,14,False,16,27,False,31
20160826_1812_HARP6722_NOAA12581,2016-08-26 18:12:00,6722,2016,0,True,6722,4,True,4,5,False,8,5,False,16,5,False,31
20160826_1924_HARP6715_NOAA12580,2016-08-26 19:24:00,6715,2016,0,True,6715,4,True,4,7,False,8,14,False,16,14,False,31
20160826_1924_HARP6716_NOAA12579,2016-08-26 19:24:00,6716,2016,0,True,6716,4,True,4,7,False,8,14,False,16,27,False,31
20160826_1948_HARP6722_NOAA12581,2016-08-26 19:48:00,6722,2016,0,True,6722,4,True,4,6,False,8,6,False,16,6,False,31
20160826_2100_HARP6715_NOAA12580,2016-08-26 21:00:00,6715,2016,0,True,6715,4,True,4,8,True,8,14,False,16,15,False,31
20160826_2100_HARP6716_NOAA12579,2016-08-26 21:00:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_2124_HARP6722_NOAA12581,2016-08-26 21:24:00,6722,2016,0,True,6722,4,True,4,7,False,8,7,False,16,7,False,31
20160826_2236_HARP6715_NOAA12580,2016-08-26 22:36:00,6715,2016,0,True,6715,4,True,4,8,True,8,14,False,16,16,False,31
20160826_2236_HARP6716_NOAA12579,2016-08-26 22:36:00,6716,2016,0,True,6716,4,True,4,8,True,8,14,False,16,27,False,31
20160826_2300_HARP6722_NOAA12581,2016-08-26 23:00:00,6722,2016,0,True,6722,4,True,4,8,True,8,8,False,16,8,False,31
20160827_0012_HARP6715_NOAA12580,2016-08-27 00:12:00,6715,2016,0,True,6715,4,True,4,8,True,8,14,False,16,17,False,31
20160827_0036_HARP6722_NOAA12581,2016-08-27 00:36:00,6722,2016,0,True,6722,4,True,4,8,True,8,9,False,16,9,False,31
20160827_0148_HARP6715_NOAA12580,2016-08-27 01:48:00,6715,2016,0,True,6715,4,True,4,8,True,8,14,False,16,18,False,31
20160827_0212_HARP6722_NOAA12581,2016-08-27 02:12:00,6722,2016,0,True,6722,4,True,4,8,True,8,10,False,16,10,False,31
20160827_0324_HARP6715_NOAA12580,2016-08-27 03:24:00,6715,2016,0,True,6715,4,True,4,8,True,8,14,False,16,19,False,31
20160827_0348_HARP6722_NOAA12581,2016-08-27 03:48:00,6722,2016,0,True,6722,4,True,4,8,True,8,11,False,16,11,False,31
20160827_0500_HARP6715_NOAA12580,2016-08-27 05:00:00,6715,2016,0,True,6715,4,True,4,8,True,8,14,False,16,20,False,31
20160827_0524_HARP6722_NOAA12581,2016-08-27 05:24:00,6722,2016,0,True,6722,4,True,4,8,True,8,12,False,16,12,False,31
20160827_0912_HARP6715_NOAA12580,2016-08-27 09:12:00,6715,2016,0,True,6715,3,False,4,6,False,8,14,False,16,21,False,31
20160827_0936_HARP6722_NOAA12581,2016-08-27 09:36:00,6722,2016,0,True,6722,3,False,4,6,False,8,13,False,16,13,False,31
20160827_1048_HARP6715_NOAA12580,2016-08-27 10:48:00,6715,2016,0,True,6715,3,False,4,6,False,8,14,False,16,22,False,31
20160827_1112_HARP6722_NOAA12581,2016-08-27 11:12:00,6722,2016,0,True,6722,3,False,4,6,False,8,14,False,16,14,False,31
20160827_1224_HARP6715_NOAA12580,2016-08-27 12:24:00,6715,2016,0,True,6715,3,False,4,6,False,8,14,False,16,23,False,31
20160827_1248_HARP6722_NOAA12581,2016-08-27 12:48:00,6722,2016,0,True,6722,3,False,4,6,False,8,14,False,16,15,False,31
20160827_1400_HARP6715_NOAA12580,2016-08-27 14:00:00,6715,2016,0,True,6715,4,True,4,6,False,8,14,False,16,24,False,31
20160827_1424_HARP6722_NOAA12581,2016-08-27 14:24:00,6722,2016,0,True,6722,4,True,4,6,False,8,14,False,16,16,False,31
20160827_1536_HARP6715_NOAA12580,2016-08-27 15:36:00,6715,2016,0,True,6715,4,True,4,6,False,8,14,False,16,25,False,31
20160827_1600_HARP6722_NOAA12581,2016-08-27 16:00:00,6722,2016,0,True,6722,4,True,4,6,False,8,14,False,16,17,False,31
20160827_1712_HARP6715_NOAA12580,2016-08-27 17:12:00,6715,2016,0,True,6715,4,True,4,6,False,8,14,False,16,26,False,31
20160827_1736_HARP6722_NOAA12581,2016-08-27 17:36:00,6722,2016,0,True,6722,4,True,4,6,False,8,14,False,16,18,False,31
